Location,Price,Bedrooms,Bathrooms,Category_Bedsitter,Category_Commercial,Category_Flats,Category_Houses,Category_Offices,Category_Villas,Latitude,Longitude
Lavington,260000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,0,0,1,-1.2699761,36.8053831
"Kyuna, Westlands",190000,5,5,0,0,0,0,0,1,-1.2512727,36.7801124
Lavington,190000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,450000000,5,4,0,0,0,0,0,1,-1.2767338,36.7879011
"Runda, Westlands",450000000,5,3,0,0,0,0,0,1,-1.2182119,36.8089887
"Westlands Area, Westlands",280000,4,5,0,0,0,0,0,1,,
Kilimani,180000,5,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kiambu Road,180000,4,3,0,0,0,1,0,0,-1.2418057,36.8443387
Muthaiga,455000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,6,6,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",300000,4,4,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,300000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",350000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,4,8,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,420000,7,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Westlands Area, Westlands",400000,4,4,0,0,0,1,0,0,,
Karen,400000,4,3,0,0,0,1,0,0,17.1863135,97.7499316
Kiambu Road,350000,2,3,0,0,0,1,0,0,-1.2418057,36.8443387
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,260000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Valley Arcade,80000,2,2,0,0,1,0,0,0,-1.2909694,36.7703564
"Westlands Area, Westlands",80000,3,3,0,0,1,0,0,0,,
Lavington,300000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Kilimani,300000,3,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kileleshwa,200000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kilimani,200000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
"Westlands Area, Westlands",80000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",250000,3,4,0,0,1,0,0,0,,
"Brookside, Westlands",250000,2,3,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Brookside, Westlands",80000,3,4,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,4,6,0,0,1,0,0,0,,
Kileleshwa,130000,3,4,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,130000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
"General Mathenge, Westlands",137500,4,4,0,0,1,0,0,0,-1.2540666,36.7999652
"General Mathenge, Westlands",137500,3,3,0,0,1,0,0,0,-1.2540666,36.7999652
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,3,3,0,0,1,0,0,0,,
"Rosslyn, Westlands",165000,4,4,0,0,1,0,0,0,-1.2178086,36.7938653
Hurlingham,130000,4,4,0,0,0,1,0,0,-34.5933423,-58.6378405
Hurlingham,150000,3,2,0,0,1,0,0,0,-34.5933423,-58.6378405
Hurlingham,150000,2,2,0,0,1,0,0,0,-34.5933423,-58.6378405
Hurlingham,76000,1,1,0,0,1,0,0,0,-34.5933423,-58.6378405
Hurlingham,76000,2,4,0,0,1,0,0,0,-34.5933423,-58.6378405
Muthaiga,400000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,400000,5,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,400000,5,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,400000,6,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,450000000,4,2,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,450000000,3,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1100000,5,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1100000,4,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,800000,4,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,800000,5,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,450000,4,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,450000,4,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1040000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1040000,5,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,150000,5,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,150000,4,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1040000,5,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,1040000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,450000000,5,6,0,0,0,0,0,1,-1.2530907,36.8301036
Muthaiga,450000000,5,5,0,0,0,0,0,1,-1.2530907,36.8301036
Muthaiga,1040000,4,3,0,0,0,0,0,1,-1.2530907,36.8301036
Muthaiga,400000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,400000,4,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,380000,5,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,380000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,350000,4,5,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,350000,5,4,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,500000,4,6,0,0,0,1,0,0,-1.2530907,36.8301036
Muthaiga,210000,2,2,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,210000,2,2,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,210000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,210000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,230000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,230000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,350000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,350000,3,4,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,230000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,230000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,323125,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,323125,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,298000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,298000,3,2,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,348000,2,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,348000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,320000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,320000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,297000,3,4,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,297000,3,4,0,0,1,0,0,0,-1.2530907,36.8301036
Muthaiga,348000,3,3,0,0,1,0,0,0,-1.2530907,36.8301036
"Lake View, Westlands",480000,4,4,0,0,0,1,0,0,-1.2421713,36.7690963
"Gigiri, Westlands",480000,5,3,0,0,0,1,0,0,-1.2325029,36.8072952
Kilimani,455000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,2,0,0,0,1,0,0,-1.2740678,36.7762269
"Gigiri, Westlands",250000,2,5,0,0,0,1,0,0,-1.2325029,36.8072952
"Gigiri, Westlands",250000,5,5,0,0,0,1,0,0,-1.2325029,36.8072952
Lavington,360000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,6,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,260000,4,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",270000,4,3,0,0,0,1,0,0,-1.2699761,36.8053831
"Mountain View, Westlands",270000,5,5,0,0,0,1,0,0,-1.2694782,36.7389066
"Runda, Westlands",350000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",350000,4,7,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Nyari, Westlands",420000,5,6,0,0,0,1,0,0,-1.2300710,36.7882606
"Hill View, Westlands",400000,4,8,0,0,0,1,0,0,-1.2434756,36.7769136
"Lake View, Westlands",480000,4,4,0,0,0,0,0,1,-1.2421713,36.7690963
"Runda, Westlands",480000,4,5,0,0,0,0,0,1,-1.2182119,36.8089887
"Runda, Westlands",650000,5,6,0,0,0,0,0,1,-1.2182119,36.8089887
"Kitisuru, Westlands",650000,4,4,0,0,0,0,0,1,-1.2403787,36.7710300
"Loresho, Westlands",300000,4,3,0,0,0,0,0,1,-1.2568211,36.7521131
Kiambu Road,300000,3,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Muthaiga,150000,5,3,0,0,0,0,0,1,-1.2530907,36.8301036
Lavington,150000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,350000,4,5,0,0,0,0,0,1,-1.2767338,36.7879011
"Westlands Area, Westlands",350000,4,6,0,0,0,0,0,1,,
Karen,250000,4,5,0,0,0,0,0,1,17.1863135,97.7499316
Lavington,250000,5,4,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,260000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,0,0,1,-1.2699761,36.8053831
"Kyuna, Westlands",190000,5,5,0,0,0,0,0,1,-1.2512727,36.7801124
Lavington,190000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,450000000,5,4,0,0,0,0,0,1,-1.2767338,36.7879011
"Runda, Westlands",450000000,5,3,0,0,0,0,0,1,-1.2182119,36.8089887
"Westlands Area, Westlands",280000,4,5,0,0,0,0,0,1,,
Kilimani,180000,5,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kiambu Road,180000,4,3,0,0,0,1,0,0,-1.2418057,36.8443387
Muthaiga,455000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,6,6,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",300000,4,4,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,300000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",350000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,4,8,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,420000,7,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Westlands Area, Westlands",400000,4,4,0,0,0,1,0,0,,
Karen,400000,4,3,0,0,0,1,0,0,17.1863135,97.7499316
Kiambu Road,350000,2,3,0,0,0,1,0,0,-1.2418057,36.8443387
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,260000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Valley Arcade,80000,2,2,0,0,1,0,0,0,-1.2909694,36.7703564
"Westlands Area, Westlands",80000,3,3,0,0,1,0,0,0,,
Lavington,300000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Kilimani,300000,3,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kileleshwa,200000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kilimani,200000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
"Westlands Area, Westlands",80000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",250000,3,4,0,0,1,0,0,0,,
"Brookside, Westlands",250000,2,3,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Brookside, Westlands",80000,3,4,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,4,6,0,0,1,0,0,0,,
Kileleshwa,130000,3,4,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,130000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
"General Mathenge, Westlands",137500,4,4,0,0,1,0,0,0,-1.2540666,36.7999652
"General Mathenge, Westlands",137500,3,3,0,0,1,0,0,0,-1.2540666,36.7999652
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,3,3,0,0,1,0,0,0,,
"Rosslyn, Westlands",165000,4,4,0,0,1,0,0,0,-1.2178086,36.7938653
Karen,400000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,6,7,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,500000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,500000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,700000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,700000,2,1,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,6,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,450000,2,2,0,0,0,1,0,0,17.1863135,97.7499316
Karen,450000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,60000,2,2,0,0,0,1,0,0,17.1863135,97.7499316
Karen,60000,6,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,6,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,450000,7,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,450000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,700000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,4,5,0,0,0,0,0,1,17.1863135,97.7499316
Karen,400000,6,6,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,7,7,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,4,5,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,5,5,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,4,4,0,0,0,0,0,1,17.1863135,97.7499316
Karen,455000,5,5,0,0,0,0,0,1,17.1863135,97.7499316
Karen,455000,5,7,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,6,7,0,0,0,0,0,1,17.1863135,97.7499316
Karen,450000,6,6,0,0,0,0,0,1,17.1863135,97.7499316
Karen,400000,5,5,0,0,0,0,0,1,17.1863135,97.7499316
Karen,400000,4,6,0,0,0,0,0,1,17.1863135,97.7499316
Karen,300000,5,6,0,0,0,0,0,1,17.1863135,97.7499316
Karen,300000,5,4,0,0,0,0,0,1,17.1863135,97.7499316
Karen,400000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,500000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,500000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,700000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,700000,7,7,0,0,0,1,0,0,17.1863135,97.7499316
Karen,350000,4,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,350000,6,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,300000,5,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,300000,4,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,6,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,5,6,0,0,0,1,0,0,17.1863135,97.7499316
Karen,330000,5,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,330000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,350000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,350000,4,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,280000,5,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,280000,4,4,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,4,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,250000,5,3,0,0,0,1,0,0,17.1863135,97.7499316
Karen,400000,3,5,0,0,0,1,0,0,17.1863135,97.7499316
Karen,80000,1,2,0,0,1,0,0,0,17.1863135,97.7499316
Karen,80000,2,1,0,0,1,0,0,0,17.1863135,97.7499316
Karen,40000,1,1,0,0,1,0,0,0,17.1863135,97.7499316
Karen,40000,2,2,0,0,1,0,0,0,17.1863135,97.7499316
Karen,120000,1,2,0,0,1,0,0,0,17.1863135,97.7499316
Karen,120000,2,2,0,0,1,0,0,0,17.1863135,97.7499316
Karen,100000,2,2,0,0,1,0,0,0,17.1863135,97.7499316
Langata,3500000,1,1,0,0,1,0,0,0,-1.3708746,36.8184145
"Lake View, Westlands",480000,4,4,0,0,0,1,0,0,-1.2421713,36.7690963
"Gigiri, Westlands",480000,5,3,0,0,0,1,0,0,-1.2325029,36.8072952
Kilimani,455000,5,4,0,0,0,1,0,0,-6.1833368,39.2053275
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,180000,4,2,0,0,0,1,0,0,-1.2740678,36.7762269
"Gigiri, Westlands",250000,2,5,0,0,0,1,0,0,-1.2325029,36.8072952
"Gigiri, Westlands",250000,5,5,0,0,0,1,0,0,-1.2325029,36.8072952
Lavington,360000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,300000,6,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,260000,4,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,580000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",270000,4,3,0,0,0,1,0,0,-1.2699761,36.8053831
"Mountain View, Westlands",270000,5,5,0,0,0,1,0,0,-1.2694782,36.7389066
"Runda, Westlands",350000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",350000,4,7,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,3,4,0,0,0,1,0,0,-1.2182119,36.8089887
"Nyari, Westlands",420000,5,6,0,0,0,1,0,0,-1.2300710,36.7882606
"Hill View, Westlands",400000,4,8,0,0,0,1,0,0,-1.2434756,36.7769136
"Lake View, Westlands",480000,4,4,0,0,0,0,0,1,-1.2421713,36.7690963
"Runda, Westlands",480000,4,5,0,0,0,0,0,1,-1.2182119,36.8089887
"Runda, Westlands",650000,5,6,0,0,0,0,0,1,-1.2182119,36.8089887
"Kitisuru, Westlands",650000,4,4,0,0,0,0,0,1,-1.2403787,36.7710300
"Loresho, Westlands",300000,4,3,0,0,0,0,0,1,-1.2568211,36.7521131
Kiambu Road,300000,3,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,401605,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,4,0,0,0,0,0,1,-1.2418057,36.8443387
Kiambu Road,580000,4,5,0,0,0,0,0,1,-1.2418057,36.8443387
Muthaiga,150000,5,3,0,0,0,0,0,1,-1.2530907,36.8301036
Lavington,150000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,350000,4,5,0,0,0,0,0,1,-1.2767338,36.7879011
"Westlands Area, Westlands",350000,4,6,0,0,0,0,0,1,,
Karen,250000,4,5,0,0,0,0,0,1,17.1863135,97.7499316
Lavington,250000,5,4,0,0,0,0,0,1,-1.2740678,36.7762269
Lavington,260000,5,5,0,0,0,0,0,1,-1.2740678,36.7762269
"Riverside, Westlands",260000,4,5,0,0,0,0,0,1,-1.2699761,36.8053831
"Kyuna, Westlands",190000,5,5,0,0,0,0,0,1,-1.2512727,36.7801124
Lavington,190000,5,6,0,0,0,0,0,1,-1.2740678,36.7762269
Kileleshwa,450000000,5,4,0,0,0,0,0,1,-1.2767338,36.7879011
"Runda, Westlands",450000000,5,3,0,0,0,0,0,1,-1.2182119,36.8089887
"Westlands Area, Westlands",280000,4,5,0,0,0,0,0,1,,
Kilimani,180000,5,3,0,0,0,1,0,0,-6.1833368,39.2053275
Kiambu Road,180000,4,3,0,0,0,1,0,0,-1.2418057,36.8443387
Muthaiga,455000,4,4,0,0,0,1,0,0,-1.2530907,36.8301036
Lavington,455000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,400000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,250000,4,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,5,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,360000,6,6,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",300000,4,4,0,0,0,1,0,0,-1.2699761,36.8053831
Lavington,300000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,5,6,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,270000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
"Riverside, Westlands",350000,4,5,0,0,0,1,0,0,-1.2699761,36.8053831
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
"Runda, Westlands",420000,4,8,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,420000,7,4,0,0,0,1,0,0,-1.2740678,36.7762269
"Westlands Area, Westlands",400000,4,4,0,0,0,1,0,0,,
Karen,400000,4,3,0,0,0,1,0,0,17.1863135,97.7499316
Kiambu Road,350000,2,3,0,0,0,1,0,0,-1.2418057,36.8443387
"Runda, Westlands",350000,3,5,0,0,0,1,0,0,-1.2182119,36.8089887
Lavington,260000,5,4,0,0,0,1,0,0,-1.2740678,36.7762269
Lavington,260000,4,5,0,0,0,1,0,0,-1.2740678,36.7762269
Valley Arcade,80000,2,2,0,0,1,0,0,0,-1.2909694,36.7703564
"Westlands Area, Westlands",80000,3,3,0,0,1,0,0,0,,
Lavington,300000,2,2,0,0,1,0,0,0,-1.2740678,36.7762269
Kilimani,300000,3,2,0,0,1,0,0,0,-6.1833368,39.2053275
Kileleshwa,200000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
Kilimani,200000,3,3,0,0,1,0,0,0,-6.1833368,39.2053275
"Westlands Area, Westlands",80000,2,2,0,0,1,0,0,0,,
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",250000,3,4,0,0,1,0,0,0,,
"Brookside, Westlands",250000,2,3,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Westlands Area, Westlands",190000,2,3,0,0,1,0,0,0,,
"Brookside, Westlands",80000,3,4,0,0,1,0,0,0,-1.2589195,36.7931289
"Westlands Area, Westlands",80000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,3,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",130000,4,6,0,0,1,0,0,0,,
Kileleshwa,130000,3,4,0,0,1,0,0,0,-1.2767338,36.7879011
Kileleshwa,130000,3,3,0,0,1,0,0,0,-1.2767338,36.7879011
"General Mathenge, Westlands",137500,4,4,0,0,1,0,0,0,-1.2540666,36.7999652
"General Mathenge, Westlands",137500,3,3,0,0,1,0,0,0,-1.2540666,36.7999652
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,4,4,0,0,1,0,0,0,,
"Westlands Area, Westlands",137500,3,3,0,0,1,0,0,0,,
"Rosslyn, Westlands",165000,4,4,0,0,1,0,0,0,-1.2178086,36.7938653
